"Leon Gonzalez","CSCI-6188"
"Courtney Briggs","MATH-7348"
"Courtney Briggs","ENGR-6642"
"Courtney Briggs","BIOL-1791"
"James Smith","MGMT-7667"
"James Smith","MATH-4049"
"Maria Price","ECSE-8671"
"Maria Price","BIOL-4657"
"Cynthia Newman","CHEM-4108"
"Matthew Johnson","ECON-8342"
"Matthew Johnson","BIOL-7893"
"Matthew Johnson","ARCH-1451"
"Kristin Fields","CSCI-7466"
"Stacey Cherry DVM","ECSE-8139"
"Stacey Cherry DVM","ENGR-4672"
"Kayla Black","CSCI-2173"
"Kayla Black","ARCH-4097"
"Kayla Black","MGMT-4523"
"Michael Andrews","COGS-5787"
"Tara Lee","PSYC-1126"
"Tara Lee","COGS-7428"
"Tara Lee","LANG-8290"
"Jason Jefferson","STSO-8868"
"Darren Johnson","CSCI-3954"
"Jennifer Smith","PSYC-8039"
"Jennifer Smith","MATH-8929"
"Donna Ritter","LANG-8290"
"Michael Friedman","CHEM-4190"
"Daniel Martin","CHEM-4785"
"Paul Nguyen","COGS-7695"
"Patrick Wright","MGMT-1909"
"Marvin Davis","CSCI-2334"
"Marvin Davis","ENGR-9547"
"Ms. Ashley Moyer","COGS-4971"
"Ms. Ashley Moyer","LANG-8421"
"Ms. Ashley Moyer","ARCH-5932"
"Amanda Shaw MD","LANG-6394"
"Amanda Shaw MD","MATH-4049"
"Amanda Shaw MD","MATH-4723"
"Cody Williams","MATH-7370"
"Cody Williams","MATH-5441"
"Cody Williams","COGS-8523"
"Heidi Rodriguez","MGMT-4492"
"Heidi Rodriguez","CHEM-8368"
"Becky Stone","CHEM-5654"
"Becky Stone","MATH-3141"
"Becky Stone","PSYC-1126"
"Chris Kim","ENGR-5744"
"Chris Kim","ARCH-5185"
"Megan Bennett","COGS-8348"
"Megan Bennett","MGMT-6267"
"Megan Bennett","ARCH-5932"
"Jacqueline Clark","PSYC-1245"
"Jacqueline Clark","CSCI-7466"
"Jacqueline Clark","MATH-7590"
"Curtis Bridges","ITEC-6636"
"Curtis Bridges","MATH-7431"
"Curtis Bridges","ECSE-1636"
"John Rodriguez","CSCI-3088"
"John Rodriguez","ECSE-6793"
"John Rodriguez","BIOL-5691"
"Danielle Wolfe","COGS-6784"
"Danielle Wolfe","ECON-7978"
"Danielle Wolfe","ENGR-3981"
"Michelle Sawyer","LANG-7113"
"Michelle Sawyer","ECSE-8671"
"Nicole Turner","MGMT-6267"
"Nicole Turner","ARCH-9532"
"Gavin Romero","BIOL-4663"
"Gavin Romero","COGS-5787"
"Gavin Romero","STSO-8602"
"Kristin Galvan","CHEM-3010"
"Natalie Flores","MATH-1034"
"Natalie Flores","COGS-7428"
"Natalie Flores","BIOL-8384"
"Brianna Ray","COGS-6866"
"Brianna Ray","MATH-7370"
"Kevin Clark","ARCH-4097"
"Victor Hansen","BIOL-1831"
"Victor Hansen","STSO-8686"
"Cory Baker","ITEC-8193"
"Cory Baker","CSCI-5817"
"Evan Sullivan","COGS-2397"
"Maureen Alvarado","CHEM-4108"
"Maureen Alvarado","ECSE-1386"
"Maureen Alvarado","MGMT-5005"
"Sharon Perkins","ENGR-7539"
"Monica Walton","MATH-5954"
"Monica Walton","STSO-4344"
"Monica Walton","MGMT-1022"
"Heather Dudley","LANG-6004"
"Heather Dudley","MATH-4708"
"Cynthia Pruitt","ECSE-2723"
"Cynthia Pruitt","MGMT-2864"
"Pamela Ramirez","CHEM-6704"
"Pamela Ramirez","STSO-4937"
"Michael Hernandez","MATH-3637"
"Michael Hernandez","ITEC-4830"
"Michael Hernandez","PSYC-1662"
"Anthony Wilson","COGS-5787"
"Anthony Wilson","LANG-8454"
"Anthony Wilson","CHEM-8368"
"Brian Copeland","CSCI-9025"
"Richard Miller","ECON-8890"
"Richard Miller","ECSE-7622"
"Darren Gray","MGMT-5125"
"Adriana Ray","CSCI-3198"
"Adriana Ray","ARCH-1459"
"William Little","ECON-6075"
"Richard Holt","MGMT-6951"
"Richard Holt","MATH-4204"
"Richard Holt","ECON-5832"
"Mark Robertson","MGMT-6905"
"Jonathan Harrison","STSO-1965"
"Jonathan Harrison","COGS-8020"
"Jonathan Harrison","CSCI-5496"
"Keith Hernandez","LANG-6394"
"Vincent Miller","ITEC-8193"
"Vincent Miller","CHEM-1167"
"Vincent Miller","MATH-8780"
"Ashlee Fitzpatrick","BIOL-4003"
"Anthony Solis","ENGR-4532"
"Anthony Solis","LANG-6359"
"Joshua Grant","CSCI-5200"
"Erica Wagner","ENGR-4532"
"Erica Wagner","PSYC-2602"
"Thomas Jones","COGS-2151"
"Heather Duncan","ENGR-9363"
"Karen Hernandez","ITEC-6476"
"James Cummings","LANG-3075"
"James Cummings","ENGR-4532"
"Ian Bishop","CSCI-5108"
"Ian Bishop","ARCH-9727"
"Ian Bishop","BIOL-1642"
"Kristy Matthews","MGMT-7867"
"Rita Thomas","ECON-2309"
"Rita Thomas","ITEC-6420"
"Vernon Patterson","ARCH-1594"
"Vernon Patterson","MATH-9152"
"Vernon Patterson","ARCH-3471"
"Aaron Booth","ARCH-1459"
"Joe Ramirez","BIOL-7132"
"Richard Alexander","COGS-5033"
"Richard Alexander","ARCH-1215"
"Richard Alexander","ARCH-9727"
"Dr. Kathryn Nichols","CHEM-8368"
"Dr. Kathryn Nichols","STSO-9964"
"Matthew Grant","LANG-1143"
"Matthew Grant","BIOL-6746"
"Barbara Jones","CSCI-5675"
"Richard Hart","BIOL-6850"
"Susan Benson","COGS-7799"
"Susan Benson","ITEC-6053"
"Matthew Roman","ECON-6159"
"Matthew Roman","MGMT-7667"
"Matthew Roman","ARCH-7771"
"Cameron Adams","LANG-7015"
"Cameron Adams","LANG-3326"
"Cameron Adams","LANG-6372"
"Erica Mitchell","ECON-8890"
"Patrick Lee","CSCI-6188"
"Patrick Lee","STSO-9964"
"Antonio Ramos","PSYC-4937"
"Antonio Ramos","ECON-6130"
"Antonio Ramos","ENGR-5744"
"Renee Wilson","PSYC-4614"
"James Bean","COGS-7105"
"James Bean","PSYC-5841"
"James Bean","COGS-7105"
"Cynthia Davis","COGS-3744"
"Cynthia Davis","MATH-7947"
"Cynthia Davis","MATH-1176"
"Edgar Tucker","CHEM-8815"
"Erin Harris","ARCH-5185"
"Erin Harris","CSCI-3954"
"Erin Harris","MGMT-3198"
"Taylor Palmer","MGMT-4088"
"Raymond Rodriguez","COGS-7973"
"Raymond Rodriguez","PSYC-4904"
"Connie Gross","PSYC-1613"
"Connie Gross","LANG-8823"
"Katherine Weaver","BIOL-4003"
"Katherine Weaver","STSO-2337"
"Lisa Rodriguez","LANG-8717"
"Lisa Rodriguez","ECSE-7016"
"Jessica Hall","ITEC-4830"
"Lisa Kidd","BIOL-1791"
"Lisa Kidd","BIOL-6850"
"Patrick Houston","MATH-1176"
"Benjamin Wyatt","ECSE-6932"
"Benjamin Wyatt","BIOL-9326"
"Nathaniel Brewer","CSCI-1018"
"Nicholas Freeman","MGMT-7867"
"Nicholas Freeman","LANG-5482"
"Nicholas Freeman","MGMT-1022"
"Megan Miller","BIOL-9921"
"Megan Miller","ARCH-8582"
"Megan Miller","CSCI-5200"
"Rhonda Williams","ARCH-7059"
"Rhonda Williams","ARCH-3471"
"Rhonda Williams","PSYC-7103"
"James Camacho","PSYC-5611"
"James Camacho","COGS-4971"
"Jenny Rios","LANG-2986"
"Madison Cruz","COGS-7105"
"Madison Cruz","STSO-3347"
"Allison Morales","BIOL-5770"
"Allison Morales","ITEC-6420"
"Allison Morales","BIOL-4570"
"Bill Schmidt","ECON-8342"
"Elizabeth Ingram","MGMT-7935"
"Elizabeth Ingram","PSYC-1613"
"Scott Kaufman","COGS-7230"
"Danielle Ferrell","BIOL-4505"
"Jacob Martinez","MATH-2687"
"Tracey Ray","ENGR-4672"
"Tracey Ray","ITEC-8172"
"Christopher Cruz","CHEM-5654"
"Cassandra Dawson","LANG-7113"
"Cassandra Dawson","MATH-5954"
"Cassandra Dawson","STSO-2727"
"Elaine Rice","CHEM-2863"
"Elaine Rice","STSO-8763"
"Elaine Rice","MGMT-6019"
"Jerry Woods","ECON-7306"
"Jerry Woods","CSCI-5675"
"Heather Gonzalez","ECON-7884"
"Danielle Johnson","STSO-9918"
"Danielle Johnson","MATH-7590"
"Rodney Robinson","CHEM-7395"
"Rodney Robinson","CSCI-6188"
"Rodney Robinson","STSO-4937"
"David Stephenson","ECON-7915"
"Jonathon Ellison","STSO-4652"
"Taylor Gardner","ITEC-6636"
"Taylor Gardner","MATH-7348"
"James Wright","CSCI-3373"
"James Wright","LANG-2700"
"James Wright","ARCH-9359"
"Brittney Wu","ECON-5724"
"Penny Stewart","MGMT-5125"
"Angela Thomas","BIOL-1934"
"Bryan Vang","CSCI-5108"
"Bryan Vang","BIOL-7185"
"Charles Smith","MGMT-7935"
"Charles Smith","ENGR-9363"
"Michael Joseph","MGMT-1920"
"Michael Joseph","ENGR-6591"
"Nicole Soto","ITEC-7378"
"Nicole Soto","BIOL-1799"
"Nicole Soto","PSYC-7103"
"Mary Smith","MATH-1543"
"Mary Smith","ITEC-6053"
"Mary Smith","CHEM-2381"
"Jesse Scott","CSCI-1900"
"Jesse Scott","BIOL-7691"
"Jesse Scott","ENGR-3283"
"Katie Jennings","LANG-8585"
"Katie Jennings","COGS-8020"
"Katie Jennings","MGMT-4190"
"Helen Ali","BIOL-5770"
"Helen Ali","ECSE-5405"
"Emily West","CSCI-5942"
"Dana Gordon","LANG-3096"
"Andrea Robertson","ECON-8010"
"Thomas Gill","ECSE-7622"
"Thomas Gill","MATH-8780"
"Thomas Gill","LANG-2506"
"Jose Gillespie","PSYC-7103"
"Kathleen Hunt","LANG-5884"
"Kathleen Hunt","COGS-3027"
"Laura Harvey","BIOL-4505"
"Laura Harvey","LANG-9937"
"Laura Harvey","ARCH-9359"
"Amy Warren","PSYC-4904"
"Amy Warren","CHEM-2863"
"Michele Campbell","ITEC-8257"
"Brittany Rosario","PSYC-2832"
"Jerry Marshall","MGMT-2864"
"Jerry Marshall","ECON-9864"
"Jerry Marshall","ECON-7306"
"Alexis Wilson","BIOL-6636"
"Alexis Wilson","ITEC-8257"
"Carolyn Berry","CHEM-4785"
"Carolyn Berry","BIOL-7185"
"Elizabeth Yang","LANG-2436"
"Benjamin Lucas","MATH-9856"
"Benjamin Lucas","ITEC-9811"
"Joseph King","LANG-5940"
"Joseph King","CHEM-1167"
"Jennifer Washington","ITEC-2303"
"Jennifer Washington","ITEC-1710"
"Andrea Ali","BIOL-5439"
"Andrea Ali","MGMT-1022"
"Andrea Ali","MATH-6618"
"William Pugh","LANG-3876"
"William Pugh","COGS-7799"
"Glenn Stone","ECON-7095"
"Glenn Stone","ECON-8890"
"Donald Chase","ITEC-8262"
"Megan Morris","BIOL-6102"
"Megan Morris","ENGR-9767"
"Megan Morris","PSYC-5871"
"Jacob Jones","LANG-5884"
"Jacob Jones","ITEC-6040"
"Jacob Jones","PSYC-1126"
"Richard Lara","PSYC-4614"
"Richard Lara","LANG-2986"
"Richard Lara","ECON-5832"
"Debbie Sandoval","ITEC-4356"
"Alex King","ITEC-6283"
"Alex King","ITEC-5207"
"Dustin Howard","PSYC-5871"
"Dustin Howard","MGMT-9757"
"Dustin Howard","ENGR-4532"
"Karen Austin","BIOL-9921"
"Karen Austin","BIOL-6102"
"Christina Perez","MGMT-1909"
"Christina Perez","ITEC-8172"
"Shelby Smith","CHEM-6116"
"Shelby Smith","ENGR-9363"
"Shelby Smith","ECSE-5397"
"Crystal Fowler","COGS-7799"
"Crystal Fowler","PSYC-5732"
"Crystal Fowler","STSO-4937"
"Michael Davidson","CSCI-7231"
"Michael Davidson","ITEC-7480"
"Michael Davidson","COGS-6866"
"Roberto Griffin","LANG-1220"
"Kayla Reid","COGS-8356"
"John Hernandez","MATH-5954"
"John Hernandez","PSYC-5214"
"John Hernandez","PSYC-3967"
"Rachel Wagner","MGMT-6267"
"Rachel Wagner","ITEC-7378"
"Rachel Wagner","BIOL-6544"
"Nicholas Hernandez","ARCH-5185"
"Dr. Brooke Russell","STSO-4048"
"Emily Barnes","LANG-5712"
"Kyle Ross","LANG-8290"
"Kyle Ross","ENGR-3569"
"Richard Pace","LANG-8454"
"Rachel Luna","PSYC-1245"
"Rachel Luna","ECSE-6793"
"Rachel Luna","ARCH-8859"
"Kyle Roberts","CSCI-3931"
"Terri Rhodes","ECON-7978"
"Terri Rhodes","BIOL-9199"
"Victoria Ingram","STSO-9302"
"James Kim","PSYC-7918"
"James Kim","MGMT-4190"
"James Kim","MATH-5616"
"William Matthews","MGMT-4731"
"William Matthews","CHEM-8368"
"William Matthews","ITEC-3090"
"Ian Haney","PSYC-1662"
"Julie Hamilton","ECSE-8896"
"Julie Hamilton","CSCI-1018"
"Diana Miller","MGMT-4523"
"Diana Miller","MATH-5616"
"Justin Jackson","STSO-4344"
"Justin Jackson","ARCH-1459"
"Erika Valdez","ENGR-3917"
"Sarah Collins","LANG-8421"
"Sarah Collins","CSCI-5675"
"Sarah Collins","CSCI-2486"
"Margaret Brown","PSYC-9000"
"Margaret Brown","MGMT-4523"
"Tyler Rose","LANG-5482"
"Richard Byrd","CSCI-1018"
"Lisa Fisher","ECON-5724"
"Lisa Fisher","ARCH-5377"
"Lisa Fisher","LANG-6903"
"Elizabeth Young","ARCH-8423"
"Elizabeth Young","COGS-4971"
"Tammy Brady","COGS-7105"
"Tammy Brady","ECON-2309"
"Tammy Brady","ECSE-8139"
"Robert Green","BIOL-5752"
"Robert Green","ECON-1035"
"Andrew Delacruz","BIOL-4003"
"Andrew Delacruz","BIOL-9199"
"Paula Coleman","ECSE-9083"
"Paula Coleman","LANG-6359"
"Cody Mendoza","ECSE-2513"
"Cody Mendoza","ECON-8107"
"Michelle Henderson","MATH-1529"
"Michelle Henderson","ENGR-8224"
"Marvin Chapman","ITEC-6053"
"Gary Rivera","LANG-3978"
"Gary Rivera","ECON-1035"
"Jessica Smith","BIOL-5770"
"Mckenzie Hall","LANG-8911"
"Julia Moore","ECON-5832"
"Julia Moore","ECSE-8671"
"Michael Dodson","CHEM-6704"
"Michael Dodson","COGS-9534"
"Michael Dodson","CSCI-6188"
"Michael Brown","LANG-8585"
"Carol Mckinney","CSCI-8621"
"Richard Watson","BIOL-1642"
"Richard Watson","ITEC-6607"
"Barry Schmidt","BIOL-1934"
"Barry Schmidt","CSCI-2314"
"Katrina Tucker","PSYC-7918"
"Janet Stevens","STSO-5818"
"Janet Stevens","MATH-1529"
"Janet Stevens","ITEC-6283"
"Tony Graham","CSCI-9188"
"Joseph Mitchell","MATH-4421"
"Joseph Mitchell","BIOL-6820"
"Ashley Spencer","CSCI-5675"
"Ashley Spencer","STSO-7024"
"Ashley Spencer","ECSE-9083"
"Jessica Dudley","ITEC-4830"
"Jessica Dudley","MATH-2687"
"Jessica Dudley","BIOL-4505"
"Edward Aguilar","COGS-6513"
"Edward Aguilar","COGS-7799"
"Stephanie Espinoza","STSO-2285"
"Stephanie Espinoza","ITEC-3349"
"Rachel Wilson","PSYC-3225"
"Rachel Wilson","BIOL-6544"
"Carmen Hendrix","MATH-9010"
"Carmen Hendrix","COGS-2151"
"John Branch","ITEC-4585"
"John Branch","PSYC-8671"
"John Branch","STSO-2289"
"Valerie Bryant","PSYC-1126"
"Todd Alexander","ECON-7306"
"Gary Ritter","ARCH-9777"
"Gary Ritter","LANG-5725"
"Gary Ritter","MATH-4421"
"Melissa Coleman","BIOL-7893"
"Melissa Coleman","CSCI-3764"
"Melissa Coleman","ARCH-9359"
"Stephen Steele","CSCI-9620"
"Matthew Brock","LANG-2986"
"Matthew Brock","ECSE-9083"
"Matthew Brock","ITEC-4830"
"Jared Baldwin","MATH-2687"
"Jared Baldwin","ITEC-8257"
"Eric Morrison","STSO-1589"
"Cynthia Pierce","ECSE-2020"
"Cynthia Pierce","STSO-2016"
"Oscar Guerrero","ITEC-7311"
"Oscar Guerrero","CHEM-2928"
"Oscar Guerrero","ECON-2432"
"Emily Cooper","STSO-1233"
"Emily Cooper","BIOL-5770"
"Max King","COGS-6513"
"Christopher Johnson","CSCI-5108"
"Christopher Johnson","MGMT-1022"
"Christopher Johnson","ITEC-9236"
"Penny Savage","PSYC-4904"
"Penny Savage","MATH-4049"
"Ronald Friedman","STSO-3033"
"Ronald Friedman","ECON-8342"
"Theresa Edwards","ECON-8107"
"Lynn Shelton","ECON-1550"
"Zachary Wade","PSYC-2181"
"Zachary Wade","MATH-5784"
"Brenda Howard","MATH-1529"
"Brenda Howard","PSYC-5611"
"Christopher Watts","CSCI-8521"
"Christopher Watts","LANG-1220"
"Christopher Watts","MGMT-1022"
"Jenna Rodriguez","ENGR-7556"
"Jenna Rodriguez","PSYC-8482"
"Bradley Russell","CHEM-2549"
"Sarah Hoffman","CHEM-2113"
"Scott Francis","BIOL-8858"
"Scott Francis","PSYC-7918"
"Tammy Hester","LANG-5712"
"Tammy Hester","ITEC-8172"
"Aaron Gordon","ENGR-9485"
"Kendra Sims","CHEM-2549"
"Kendra Sims","CSCI-4384"
"Justin Anderson Jr.","LANG-8114"
"Stephanie Jones","COGS-9739"
"Stephanie Jones","MATH-3637"
"Erica Barnes","MGMT-5550"
"Brian Petty","ENGR-5744"
"Brian Petty","ECON-9864"
"Brian Petty","LANG-5725"
"Julie Pierce","PSYC-8482"
"Robin Jones","ECSE-1095"
"Joshua Collier","LANG-9659"
"Joshua Collier","CHEM-4785"
"Joshua Collier","ECON-4490"
"Brittany Patel","CSCI-6188"
"Brittany Patel","MATH-3141"
"Hayden Lee","CSCI-9620"
"Hayden Lee","MATH-9856"
"Kevin Guzman","BIOL-7893"
"Kevin Guzman","MGMT-6267"
"Meghan Rice","LANG-3075"
"Meghan Rice","BIOL-1799"
"Meghan Rice","CHEM-6327"
"Kimberly Hudson","MATH-1529"
"Kimberly Hudson","COGS-7695"
"Randy Martin","MATH-4049"
"Randy Martin","STSO-4729"
"Deborah Koch","MATH-1543"
"Wayne Boyd","ENGR-9767"
"Rick Barnes","ECON-7095"
"Rick Barnes","ECSE-1636"
"Justin White","ITEC-2303"
"April Owens","ARCH-9727"
"April Owens","ITEC-2147"
"Anthony Smith Jr.","STSO-6131"
"Anthony Smith Jr.","ENGR-8675"
"Jacqueline Taylor","CHEM-6026"
"Ronald Berry","ITEC-1632"
"Ronald Berry","MATH-7348"
"Ronald Berry","CSCI-9069"
"Paul Christian","BIOL-3117"
"Paul Christian","CSCI-7466"
"Paul Christian","CHEM-6116"
"Lori Schroeder","MGMT-3198"
"Amanda Lopez","STSO-6131"
"Allison Rosales","ITEC-4204"
"Allison Rosales","MATH-3637"
"Katrina Perry","ECON-7884"
"Katrina Perry","ENGR-9547"
"Timothy Palmer","CSCI-7853"
"Timothy Palmer","LANG-2436"
"Timothy Palmer","LANG-8421"
"Christina Mcclain","COGS-5522"
"Adrian Palmer","CHEM-6026"
"Brittany Hale","LANG-8022"
"Karen Robinson","CHEM-7824"
"Karen Robinson","MGMT-1022"
"Alyssa Martin","LANG-5940"
"Vanessa White","LANG-1143"
"James Roberts","MATH-7590"
"James Roberts","MATH-4421"
"James Roberts","STSO-5426"
"Mark Thomas","CHEM-4108"
"Mark Thomas","ITEC-9236"
"Brandon Hernandez","CHEM-6116"
"Brandon Hernandez","MGMT-3558"
"Melissa Jacobson","MGMT-2893"
"James Cain","PSYC-4614"
"Samantha Dixon","BIOL-9916"
"Samantha Dixon","MGMT-4190"
"Sarah Hensley","ECON-4490"
"Sarah Hensley","BIOL-6746"
"Sarah Hensley","ARCH-9893"
"Joy Hansen","CSCI-6188"
"William Hall","PSYC-7103"
"William Hall","ARCH-8582"
"Jonathan Vasquez","BIOL-6544"
"Michelle King","ITEC-6040"
"Michelle King","ITEC-7311"
"Aaron Smith","CHEM-6116"
"Aaron Smith","COGS-8356"
"Michael Lopez","MGMT-7218"
"Michael Lopez","STSO-8686"
"Michael Lopez","CSCI-8521"
"Kayla Eaton","MATH-7431"
"Rachel Patterson","STSO-4937"
"Rachel Patterson","ENGR-5417"
"Rachel Patterson","ECON-1550"
"Brandon Kirby","CSCI-6421"
"Brandon Kirby","ECON-6075"
"Brandon Kirby","CSCI-5496"
"Rebecca Sheppard","MGMT-7296"
"Rebecca Sheppard","LANG-8022"
"Mitchell Flores","CHEM-7395"
"Mitchell Flores","CSCI-3088"
"Mitchell Flores","ENGR-1635"
"Scott Stone","ARCH-1399"
"Scott Stone","PSYC-5841"
"Scott Larson","CHEM-7824"
"James Wilson","BIOL-9199"
"James Wilson","BIOL-7132"
"James Wilson","ITEC-7311"
"Kevin Decker","ECSE-1386"
"William Barker MD","ECSE-5405"
"William Barker MD","PSYC-2832"
"William Barker MD","CSCI-2334"
"Cynthia Ortiz","STSO-5572"
"Cynthia Ortiz","BIOL-4694"
"Cynthia Ortiz","CHEM-6327"
"Joseph Brooks","MATH-6400"
"Joseph Brooks","ITEC-9236"
"Joseph Brooks","PSYC-9000"
"Robert Gregory DDS","STSO-8602"
"Robert Gregory DDS","MATH-1743"
"Robert Gregory DDS","CSCI-2173"
"Sarah Gaines","ECON-6396"
"Sarah Gaines","MGMT-6019"
"Sarah Gaines","PSYC-1336"
"Laura Mcpherson","MGMT-5125"
"Laura Mcpherson","ENGR-3283"
"Laura Mcpherson","ECON-2882"
"Rebecca Burgess","ENGR-3283"
"Justin Bailey","CSCI-5817"
"Justin Bailey","MATH-3815"
"Brady Davis","CSCI-9994"
"Brady Davis","MATH-1456"
"Randy Ayala","ECON-8031"
"David House","PSYC-6095"
"Kelly Cook","MATH-4552"
"Kelly Cook","CHEM-2050"
"Joyce Dunn","ITEC-7378"
"Grant Anderson","STSO-7024"
"Grant Anderson","PSYC-1336"
"Grant Anderson","BIOL-1799"
"Mary Torres","LANG-2986"
"Mary Torres","MGMT-5005"
"Mary Torres","COGS-3567"
"Jennifer Tran","ITEC-6636"
"Jennifer Tran","PSYC-8039"
"Jennifer Tran","COGS-7230"
"Rebekah Conley","ECSE-6793"
"Rebekah Conley","ENGR-4672"
"Andrew Brown","CSCI-3373"
"Andrew Brown","MGMT-1022"
"Regina Hernandez","BIOL-6746"
"Regina Hernandez","CSCI-5817"
"Regina Hernandez","ECON-6075"
"Gary Thompson","PSYC-5214"
"John Bennett","STSO-8763"
"John Bennett","CSCI-8210"
"James Stevens","BIOL-8858"
"James Stevens","MATH-8780"
"James Stevens","ITEC-4798"
"Emily Adams","MGMT-1745"
"Emily Adams","STSO-2285"
"Emily Adams","PSYC-2462"
"Erica Montgomery","BIOL-4505"
"Joshua Lynch","BIOL-5852"
"Joshua Lynch","ITEC-2037"
"Joshua Lynch","CHEM-6026"
"Jamie Taylor","LANG-9659"
"Jamie Taylor","COGS-7230"
"Jamie Taylor","ARCH-8318"
"Jennifer Dennis","ARCH-9359"
"Bruce Campbell","MATH-7607"
"Bruce Campbell","MGMT-4156"
"Bruce Campbell","MATH-4441"
"Jennifer Horne","BIOL-4570"
"Jennifer Brown","COGS-2397"
"Raymond Castillo","MATH-7348"
"Raymond Castillo","ARCH-6646"
"Raymond Castillo","CSCI-4738"
"Laura Kim","ARCH-3449"
"Jessica Mcdonald","ECSE-5397"
"Alicia Wells","BIOL-6544"
"Tammy Cunningham","ECSE-2513"
"Samantha Jones","ECSE-5397"
"Samantha Jones","ENGR-4672"
"Samantha Jones","ENGR-5417"
"Danielle Blackwell","PSYC-5841"
"Danielle Blackwell","ENGR-4735"
"Jodi Davis","PSYC-7918"
"Tammie Williams","ITEC-6636"
"Tammie Williams","CSCI-3373"
"Tammie Williams","BIOL-1831"
"Kathleen White","ARCH-8716"
"Kathleen White","PSYC-3552"
"Traci Higgins","CSCI-1900"
"Traci Higgins","ECSE-1448"
"Paul Edwards","MATH-4441"
"Paul Edwards","ITEC-6053"
"Paul Edwards","STSO-4652"
"Mrs. Krista Shelton","BIOL-7259"
"Jeff Brown","ENGR-3303"
"Jeff Brown","ECON-6159"
"Jeff Brown","PSYC-5871"
"Brian Lopez","COGS-2151"
"Brian Lopez","COGS-8609"
"Monica Ellis","ENGR-2641"
"Monica Ellis","ITEC-4585"
"Kristi Martin","STSO-9123"
"Kristi Martin","CSCI-8210"
"Kristi Martin","LANG-5257"
"Lisa Pearson","PSYC-5732"
"Brian Kelly","CHEM-8164"
"Robert Johnson","ITEC-2954"
"Robert Johnson","CSCI-9994"
"Laura Brown","ENGR-2287"
"Laura Brown","ITEC-8193"
"Kristy Boyer","LANG-5482"
"Erin Richards","MATH-9856"
"Suzanne Green","MGMT-4492"
"Suzanne Green","BIOL-3117"
"Ryan Frey","MATH-1176"
"Ryan Frey","MATH-1529"
"John Trevino","STSO-9123"
"Caitlin Torres","STSO-4048"
"Caitlin Torres","CSCI-7853"
"Rhonda Rodriguez","CHEM-8164"
"Rhonda Rodriguez","STSO-4344"
"Rhonda Rodriguez","ARCH-2218"
"Adam Patterson","CHEM-2050"
"Adam Patterson","ITEC-4851"
"David Rios","COGS-9739"
"David Rios","LANG-3075"
"Kenneth Wood","CSCI-9620"
"Charlene Davidson","STSO-9123"
"Charlene Davidson","BIOL-6636"
"Nathan Braun","STSO-7024"
"Nathan Braun","ECON-4172"
"Christine Robinson","LANG-8457"
"Christine Robinson","MATH-5616"
"Sheri Lee","MATH-1543"
"Sheri Lee","ITEC-8662"
"Sheri Lee","MATH-6618"
"Rebecca Sanchez","PSYC-2462"
"Rebecca Sanchez","BIOL-1934"
"Eric Brooks","LANG-8421"
"Eric Brooks","ENGR-3201"
"Eric Brooks","STSO-4449"
"Heather Johnson","CSCI-7913"
"Heather Johnson","COGS-9739"
"Heather Johnson","PSYC-2181"
"Kyle Noble","BIOL-7893"
"Kyle Noble","ARCH-9893"
"Tara Fox","LANG-8371"
"Tara Fox","STSO-5426"
"Tara Fox","CSCI-8521"
"Austin Hamilton","MATH-1376"
"Austin Hamilton","COGS-4739"
"Austin Hamilton","STSO-8763"
"Dr. Nathan Cordova DVM","ECSE-5405"
"Debbie Freeman","ITEC-6636"
"Debbie Freeman","COGS-6989"
"Anna Anderson","MATH-4049"
"Anna Anderson","COGS-3567"
"Anna Anderson","CSCI-1018"
"Kevin Perez","ITEC-4585"
"Lori Greene","ENGR-2712"
"Adrian Taylor MD","ENGR-8994"
"Megan Patterson","ENGR-7539"
"Emma Smith","MATH-2687"
"Shelly Mcgee","PSYC-1377"
"Mary Holmes MD","MGMT-5125"
"Charles Sanders","CHEM-7395"
"Charles Sanders","MGMT-4523"
"Steven Jackson","ARCH-8318"
"Steven Jackson","ITEC-2954"
"Steven Jackson","COGS-4971"
"David Taylor","PSYC-2602"
"Timothy Arroyo","BIOL-6850"
"Timothy Arroyo","MATH-1529"
"Jessica Castro","PSYC-8039"
"Nathan Montgomery","ARCH-2218"
"Stanley Carroll","PSYC-5214"
"Stanley Carroll","CSCI-4384"
"Stanley Carroll","ENGR-7539"
"Amy Horton","CHEM-2050"
"Laura Newton","STSO-5818"
"Leslie Stewart","STSO-4048"
"Leslie Stewart","ITEC-6053"
"Leslie Stewart","STSO-2285"
"Barbara Bridges","CHEM-4785"
"Barbara Bridges","ECON-2432"
"Barbara Bridges","MGMT-6905"
"John Garcia","ECON-6159"
"Tanya Carroll","CSCI-1018"
"Tanya Carroll","CHEM-2928"
"Jessica Ramirez","ITEC-6040"
"Jessica Ramirez","MATH-7431"
"Jessica Ramirez","MGMT-4731"
"Susan Duarte","MATH-5784"
"Brianna Snow","MGMT-4088"
"Brianna Snow","CHEM-7510"
"Brianna Snow","CHEM-8815"
"Ronald Warner","ENGR-3917"
"Ronald Warner","ECSE-6793"
"Dean Bryan","ECSE-8896"
"Dean Bryan","MATH-1034"
"Chad Warren","ENGR-9767"
"Chad Warren","BIOL-4570"
"Chad Warren","ENGR-2712"
"Patricia Castillo","PSYC-6778"
